,step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
354,178,8794,178,0.0225676511973142,1.0,1.0,,,,,
355,178,8826,178,0.061645962357521,0.0,0.0,,,,,
356,179,8867,179,0.0206595242973417,1.0,1.0,,,,,
357,179,8843,179,0.0349585211897889,1.0,1.0,,,,,
358,180,8908,180,0.0465423646494746,0.0,0.0,,,,,
359,180,8876,180,0.1187473414838314,0.0,0.0,,,,,
360,181,8957,181,0.0354132729039217,1.0,1.0,,,,,
361,181,8909,181,0.0824859207682311,0.0,0.0,,,,,
362,182,8974,182,0.0316632103710435,1.0,1.0,,,,,
363,182,9014,182,0.0675888267585209,0.0,0.0,,,,,
364,183,9063,183,0.0457820352911949,0.0,0.0,,,,,
365,183,9063,183,0.0354057603905146,0.0,0.0,,,,,
366,184,9104,184,0.0521212218701839,0.0,0.0,,,,,
367,184,9096,184,0.0441599138081073,1.0,1.0,,,,,
368,185,9137,185,0.05312424573116,0.0,0.0,0.0495958155244588,0.0,0.0,,
369,185,9145,185,0.0651337818684987,0.0,0.0,0.0456457237464686,1.0,1.0,,
370,186,9170,186,0.0612292387709021,0.0,0.0,,,,,
371,186,9178,186,0.0342810143157839,1.0,1.0,,,,,
372,187,9203,187,0.06326783394441,1.0,1.0,,,,,
373,187,9283,187,0.036552757953804,1.0,1.0,,,,,
374,188,9316,188,0.14488642699318,0.0,0.0,,,,,
375,188,9228,188,0.075864706809322,0.0,0.0,,,,,
376,189,9365,189,0.0180619380561014,1.0,1.0,,,,,
377,189,9293,189,0.0413828245643526,0.0,0.0,,,,,
378,190,9406,190,0.0216855455236509,1.0,1.0,,,,,
379,190,9366,190,0.0418291796247164,0.0,0.0,,,,,
380,191,9415,191,0.0418885257591803,0.0,0.0,,,,,
381,191,9471,191,0.1013027351163327,0.0,0.0,,,,,
382,192,9448,192,0.0408913470245897,1.0,1.0,,,,,
383,192,9504,192,0.0750097285769879,0.0,0.0,,,,,
384,193,9545,193,0.0869558327645063,0.0,0.0,0.0795642954802938,0.0,0.0,,
385,193,9481,193,0.0998754602670669,0.0,0.0,0.2907612448185682,0.0,0.0,,
386,194,9578,194,0.0883485567383468,0.0,0.0,,,,,
387,194,9514,194,0.1766018829401582,0.0,0.0,,,,,
388,195,9611,195,0.0343778760017206,0.0,0.0,,,,,
389,195,9619,195,0.049941925600171,1.0,1.0,,,,,
390,196,9652,196,0.0626612810790538,0.0,0.0,,,,,
391,196,9700,196,0.0393174160881475,0.0,0.0,,,,,
392,197,9725,197,0.0718885159514482,0.0,0.0,,,,,
393,197,9805,197,0.0309833983962352,1.0,1.0,,,,,
394,198,9758,198,0.0659177349880337,0.0,0.0,,,,,
395,198,9862,198,0.0439264137404305,1.0,1.0,,,,,
396,199,9911,199,0.0324128574815889,1.0,1.0,,,,,
397,199,9807,199,0.0379956455311427,1.0,1.0,,,,,
398,200,9840,200,0.0411940675228834,1.0,1.0,,,,,
399,200,9944,200,0.1953534389007837,0.0,0.0,,,,,
400,201,9889,201,0.080354341721783,0.0,0.0,0.0882071328312158,0.0,0.0,,
401,201,10033,201,0.0352252084186131,1.0,1.0,0.1141579078957438,0.0,0.0,,
402,202,9938,202,0.0542736610708137,0.0,0.0,,,,,
403,202,10082,202,0.1100941642249624,0.0,0.0,,,,,
404,203,9995,203,0.068126021027565,0.0,0.0,,,,,
405,203,10123,203,0.1049001953266561,0.0,0.0,,,,,
406,204,10044,204,0.0526497080177068,0.0,0.0,,,,,
407,204,10172,204,0.0673523032090937,0.0,0.0,,,,,
408,205,10221,205,0.0428881397067258,0.0,0.0,,,,,
409,205,10085,205,0.0771597485020756,0.0,0.0,,,,,
410,206,10246,206,0.0616369755317767,1.0,1.0,,,,,
